date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,year,month,weekday,weekofyear,is_weekend,rolling_mean_7,rolling_mean_14,rolling_std_7,lag_1,lag_7,lag_14,lag_30,lag_60,price_diff,discount_effect,price_ratio
2022-11-19,S003,P0013,Clothing,South,182,48,24,31.89,0,Rainy,1,36.19,Winter,2022,11,5,46,1,92.42857142857143,132.85714285714286,81.72077896279295,92.0,19.0,354.0,172.0,389.0,-4.299999999999997,0.0,0.8811824036522786
2022-11-20,S003,P0013,Toys,South,302,154,33,52.01,20,Sunny,0,50.52,Winter,2022,11,6,46,1,96.57142857142857,111.0,78.029603661809,48.0,150.0,351.0,375.0,81.0,1.4899999999999949,1040.2,1.0294930662127737
2022-11-21,S003,P0013,Furniture,East,66,52,28,85.28,15,Rainy,1,85.11,Summer,2022,11,0,47,0,97.14285714285714,96.92857142857143,78.49931755845274,154.0,9.0,163.0,53.0,69.0,0.1700000000000017,1279.2,1.001997297380179
2022-11-22,S003,P0013,Clothing,South,255,252,48,71.63,0,Cloudy,0,73.92,Winter,2022,11,1,47,0,103.28571428571429,89.0,71.85335595436526,52.0,150.0,100.0,193.0,150.0,-2.2900000000000063,0.0,0.9690204316801363
2022-11-23,S003,P0013,Clothing,East,456,367,173,65.62,5,Snowy,0,67.67,Autumn,2022,11,2,47,0,117.85714285714286,99.85714285714286,90.7605431367406,252.0,13.0,153.0,89.0,91.0,-2.049999999999997,328.1,0.969705782517248
2022-11-24,S003,P0013,Toys,East,330,235,163,81.88,0,Snowy,1,85.41,Summer,2022,11,3,47,0,168.42857142857142,115.14285714285714,117.33123645312459,367.0,214.0,51.0,181.0,86.0,-3.530000000000001,0.0,0.9586698327280373
2022-11-25,S003,P0013,Toys,West,496,486,176,59.94,10,Snowy,1,60.8,Spring,2022,11,4,47,0,171.42857142857142,128.28571428571428,118.94796781626425,235.0,92.0,41.0,14.0,360.0,-0.8599999999999994,599.4,0.9858551010106741
2022-11-26,S003,P0013,Toys,South,457,343,59,71.15,15,Snowy,1,74.76,Summer,2022,11,5,47,1,227.71428571428572,160.07142857142858,160.91479555519882,486.0,48.0,19.0,25.0,70.0,-3.6099999999999994,1067.25,0.9517120182300671
2022-11-27,S003,P0013,Groceries,North,109,89,127,72.46,15,Snowy,0,75.1,Autumn,2022,11,6,47,1,269.85714285714283,183.21428571428572,143.7143330493154,343.0,154.0,150.0,270.0,150.0,-2.6400000000000006,1086.8999999999999,0.9648467423639491
2022-11-28,S003,P0013,Furniture,North,350,292,74,24.48,10,Rainy,1,22.08,Spring,2022,11,0,48,0,260.57142857142856,178.85714285714286,154.16750321523364,89.0,52.0,9.0,130.0,40.0,2.400000000000002,244.8,1.1086951500474864
2022-11-29,S003,P0013,Clothing,North,292,198,177,99.64,10,Rainy,1,99.37,Winter,2022,11,1,48,0,294.85714285714283,199.07142857142858,123.7355090120707,292.0,252.0,150.0,167.0,269.0,0.269999999999996,996.4,1.0027170169349886
2022-11-30,S003,P0013,Toys,South,97,43,152,62.9,15,Cloudy,1,58.21,Autumn,2022,11,2,48,0,287.14285714285717,202.5,128.4463942291734,198.0,367.0,13.0,431.0,16.0,4.689999999999998,943.5,1.0805701631042495
2022-12-01,S003,P0013,Groceries,East,480,259,53,82.47,15,Sunny,0,77.97,Summer,2022,12,3,48,0,240.85714285714286,204.64285714285714,151.22987863010474,43.0,235.0,214.0,105.0,290.0,4.5,1237.05,1.057714369922487
2022-12-02,S003,P0013,Furniture,North,413,188,43,16.51,10,Cloudy,1,21.23,Spring,2022,12,4,48,0,244.28571428571428,207.85714285714286,151.3469681292122,259.0,486.0,92.0,162.0,92.0,-4.719999999999999,165.10000000000002,0.7776727377895725
2022-12-03,S003,P0013,Toys,North,492,453,59,42.81,10,Snowy,1,40.74,Autumn,2022,12,5,48,1,201.71428571428572,214.71428571428572,107.61925832259189,188.0,343.0,48.0,2.0,310.0,2.0700000000000003,428.1,1.0508097567968195
2022-12-04,S003,P0013,Electronics,North,65,63,108,26.24,10,Cloudy,0,21.88,Winter,2022,12,6,48,1,217.42857142857142,243.64285714285714,135.98144131076265,453.0,89.0,154.0,342.0,339.0,4.359999999999999,262.4,1.1992681904624358
2022-12-05,S003,P0013,Electronics,East,387,228,97,46.62,15,Snowy,1,47.42,Spring,2022,12,0,49,0,213.71428571428572,237.14285714285714,140.35872409142024,63.0,292.0,52.0,354.0,189.0,-0.8000000000000043,699.3,0.9831292739077869
2022-12-06,S003,P0013,Electronics,North,376,58,92,43.72,15,Sunny,1,43.08,Winter,2022,12,1,49,0,204.57142857142858,249.71428571428572,136.4390671604693,228.0,198.0,252.0,351.0,356.0,0.6400000000000006,655.8,1.0148558461337405
2022-12-07,S003,P0013,Toys,North,129,26,83,84.18,5,Snowy,1,82.9,Summer,2022,12,2,49,0,184.57142857142858,235.85714285714286,147.3848218585812,58.0,43.0,367.0,163.0,16.0,1.2800000000000011,420.90000000000003,1.0154401670156614
2022-12-08,S003,P0013,Clothing,North,410,16,118,94.22,0,Sunny,1,96.73,Autumn,2022,12,3,49,0,182.14285714285714,211.5,150.21920491005645,26.0,259.0,235.0,100.0,70.0,-2.510000000000005,0.0,0.9740513828128415
2022-12-09,S003,P0013,Groceries,North,216,161,186,83.33,15,Rainy,1,85.28,Winter,2022,12,4,49,0,147.42857142857142,195.85714285714286,157.40378769569799,16.0,188.0,486.0,153.0,151.0,-1.9500000000000028,1249.95,0.9771340317619568
2022-12-10,S003,P0013,Furniture,East,481,380,126,12.97,0,Sunny,1,9.47,Autumn,2022,12,5,49,1,143.57142857142858,172.64285714285714,156.57251476856456,161.0,453.0,343.0,51.0,193.0,3.5,0.0,1.3695867269411544
2022-12-11,S003,P0013,Groceries,East,414,305,167,69.01,0,Snowy,1,73.22,Spring,2022,12,6,49,1,133.14285714285714,175.28571428571428,133.21715176286236,380.0,63.0,89.0,41.0,129.0,-4.209999999999994,0.0,0.9425019198986726
2022-12-12,S003,P0013,Clothing,South,127,34,195,35.91,15,Cloudy,0,36.96,Summer,2022,12,0,50,0,167.71428571428572,190.71428571428572,143.02064453044795,305.0,228.0,292.0,19.0,286.0,-1.0500000000000043,538.65,0.9715906462146519
2022-12-13,S003,P0013,Toys,East,439,278,60,40.19,20,Snowy,0,43.68,Winter,2022,12,1,50,0,140.0,172.28571428571428,148.09794056636974,34.0,58.0,198.0,150.0,385.0,-3.490000000000002,803.8,0.9201005219550086
2022-12-14,S003,P0013,Electronics,West,84,25,29,30.07,20,Sunny,1,33.2,Autumn,2022,12,2,50,0,171.42857142857142,178.0,151.10907444939357,278.0,26.0,43.0,9.0,13.0,-3.1300000000000026,601.4,0.9057226187582472
2022-12-15,S003,P0013,Electronics,West,235,184,160,19.03,20,Snowy,1,21.19,Summer,2022,12,3,50,0,171.28571428571428,176.71428571428572,151.26986292243217,25.0,16.0,259.0,150.0,9.0,-2.16,380.6,0.8980647012436521
2022-12-16,S003,P0013,Toys,South,447,144,199,85.74,20,Snowy,1,88.14,Autumn,2022,12,4,50,0,195.28571428571428,171.35714285714286,134.9761883762148,184.0,161.0,188.0,13.0,37.0,-2.4000000000000057,1714.8,0.9727704818731016
2022-12-17,S003,P0013,Groceries,West,69,7,136,47.68,0,Snowy,1,46.65,Autumn,2022,12,5,50,1,192.85714285714286,168.21428571428572,135.84602628396183,144.0,380.0,453.0,214.0,193.0,1.0300000000000011,0.0,1.0220790949455316
2022-12-18,S003,P0013,Groceries,South,274,82,50,71.15,15,Snowy,1,72.54,Summer,2022,12,6,50,1,139.57142857142858,136.35714285714286,122.72578803014072,7.0,305.0,63.0,92.0,280.0,-1.3900000000000006,1067.25,0.9808380230441104
2022-12-19,S003,P0013,Electronics,West,469,200,25,94.81,10,Sunny,0,97.63,Winter,2022,12,0,51,0,107.71428571428571,137.71428571428572,99.3423613666634,82.0,34.0,228.0,48.0,172.0,-2.819999999999993,948.1,0.9711153363602032
2022-12-20,S003,P0013,Groceries,West,85,13,103,71.53,0,Cloudy,0,68.4,Winter,2022,12,1,51,0,131.42857142857142,135.71428571428572,98.6236231722351,200.0,278.0,58.0,154.0,375.0,3.1299999999999955,0.0,1.0457600810292278
2022-12-21,S003,P0013,Electronics,West,498,463,64,76.64,10,Cloudy,0,78.46,Autumn,2022,12,2,51,0,93.57142857142857,132.5,82.53253326791211,13.0,25.0,26.0,52.0,53.0,-1.8199999999999932,766.4,0.9768033422376572
2022-12-22,S003,P0013,Groceries,West,400,147,31,91.34,5,Sunny,1,93.17,Summer,2022,12,3,51,0,156.14285714285714,163.71428571428572,155.58430573318176,463.0,184.0,16.0,252.0,193.0,-1.8299999999999983,456.70000000000005,0.9803583792681787
2022-12-23,S003,P0013,Toys,East,279,181,187,46.89,15,Sunny,1,50.05,Spring,2022,12,4,51,0,150.85714285714286,173.07142857142858,155.10795012015396,147.0,144.0,161.0,367.0,89.0,-3.1599999999999966,703.35,0.9368629496777323
2022-12-24,S003,P0013,Toys,South,209,143,135,17.21,15,Rainy,1,18.65,Winter,2022,12,5,51,1,156.14285714285714,174.5,155.4653536659412,181.0,7.0,380.0,235.0,181.0,-1.4399999999999977,258.15000000000003,0.9227877089610141
2022-12-25,S003,P0013,Electronics,South,234,36,175,99.1,0,Snowy,1,94.56,Summer,2022,12,6,51,1,175.57142857142858,157.57142857142858,141.60020850132614,143.0,82.0,305.0,486.0,14.0,4.539999999999992,0.0,1.048011733501297
2022-12-26,S003,P0013,Groceries,West,145,16,190,75.34,20,Snowy,1,71.98,Summer,2022,12,0,52,0,169.0,138.35714285714286,147.60645875660947,36.0,200.0,34.0,343.0,25.0,3.3599999999999994,1506.8000000000002,1.0466794878189096
2022-12-27,S003,P0013,Electronics,South,211,104,34,76.63,0,Rainy,0,73.7,Spring,2022,12,1,52,0,142.71428571428572,137.07142857142858,157.23518932447894,16.0,13.0,278.0,89.0,270.0,2.9299999999999926,0.0,1.0397556255419773
2022-12-28,S003,P0013,Groceries,West,473,314,129,71.27,0,Sunny,0,73.46,Autumn,2022,12,2,52,0,155.71428571428572,124.64285714285714,148.2269816708081,104.0,463.0,25.0,292.0,130.0,-2.1899999999999977,0.0,0.9701877252671215
2022-12-29,S003,P0013,Clothing,North,120,74,199,68.53,5,Sunny,0,72.11,Autumn,2022,12,3,52,0,134.42857142857142,145.28571428571428,99.40297973880037,314.0,147.0,184.0,198.0,167.0,-3.5799999999999983,342.65,0.9503534946119131
2022-12-30,S003,P0013,Electronics,North,342,164,171,64.11,15,Sunny,0,68.62,Spring,2022,12,4,52,0,124.0,137.42857142857142,101.66775955696727,74.0,181.0,144.0,43.0,431.0,-4.510000000000005,961.65,0.9342755852119519
2022-12-31,S003,P0013,Clothing,North,172,12,92,50.09,15,Cloudy,0,47.39,Winter,2022,12,5,52,1,121.57142857142857,138.85714285714286,100.27272334797246,164.0,143.0,7.0,259.0,105.0,2.700000000000003,751.35,1.056973822119894
2023-01-01,S003,P0013,Electronics,West,397,379,164,48.36,10,Sunny,1,52.63,Spring,2023,1,6,52,1,102.85714285714286,139.21428571428572,107.56614797637853,12.0,36.0,82.0,188.0,162.0,-4.270000000000003,483.6,0.9188673914369386
2023-01-02,S003,P0013,Toys,West,204,143,87,95.77,20,Rainy,0,97.93,Autumn,2023,1,0,1,0,151.85714285714286,160.42857142857142,143.9912365058241,379.0,16.0,200.0,453.0,2.0,-2.160000000000011,1915.3999999999999,0.9779433291184182
2023-01-03,S003,P0013,Electronics,South,318,257,177,57.85,5,Cloudy,0,56.17,Autumn,2023,1,1,1,0,170.0,156.35714285714286,131.47750124387562,143.0,104.0,13.0,63.0,342.0,1.6799999999999997,289.25,1.0299090208458215
2023-01-04,S003,P0013,Toys,East,114,70,76,22.28,0,Rainy,0,21.64,Spring,2023,1,2,1,0,191.85714285714286,173.78571428571428,131.3943537237281,257.0,314.0,463.0,228.0,354.0,0.6400000000000006,0.0,1.0295743855940918
2023-01-05,S003,P0013,Electronics,West,460,385,154,89.87,10,Sunny,1,89.61,Spring,2023,1,3,1,0,157.0,145.71428571428572,125.83852086437331,70.0,74.0,147.0,58.0,351.0,0.2600000000000051,898.7,1.0029013499719508
2023-01-06,S003,P0013,Electronics,South,294,131,182,73.04,20,Snowy,1,68.58,Spring,2023,1,4,1,0,201.42857142857142,162.71428571428572,145.08027334646744,385.0,164.0,181.0,26.0,163.0,4.460000000000008,1460.8000000000002,1.0650333821765265
2023-01-07,S003,P0013,Electronics,South,66,1,159,74.42,15,Sunny,1,74.88,Summer,2023,1,5,1,1,196.71428571428572,159.14285714285714,147.02235009879084,131.0,12.0,143.0,16.0,100.0,-0.45999999999999375,1116.3,0.9938567048802478
2023-01-08,S003,P0013,Groceries,South,433,173,185,74.94,20,Rainy,0,73.77,Winter,2023,1,6,1,1,195.14285714285714,149.0,149.36580216750704,1.0,379.0,36.0,161.0,153.0,1.1700000000000017,1498.8,1.0158599680276579
2023-01-09,S003,P0013,Toys,East,239,39,180,84.56,15,Snowy,0,81.29,Autumn,2023,1,0,2,0,165.71428571428572,158.78571428571428,125.48932794692708,173.0,143.0,16.0,380.0,51.0,3.269999999999996,1268.4,1.0402262221397192
2023-01-10,S003,P0013,Clothing,South,118,100,152,74.65,5,Cloudy,1,74.39,Winter,2023,1,1,2,0,150.85714285714286,160.42857142857142,134.46242172868537,39.0,257.0,104.0,305.0,41.0,0.2600000000000051,373.25,1.0034949585300499
2023-01-11,S003,P0013,Clothing,East,364,293,115,33.51,15,Snowy,1,36.49,Spring,2023,1,2,2,0,128.42857142857142,160.14285714285714,126.67525033572669,100.0,70.0,314.0,34.0,19.0,-2.980000000000004,502.65,0.918333538412294
2023-01-12,S003,P0013,Electronics,East,406,79,188,26.93,10,Sunny,1,27.36,Summer,2023,1,3,2,0,160.28571428571428,158.64285714285714,137.1406993877872,293.0,385.0,74.0,278.0,150.0,-0.4299999999999997,269.3,0.9842832659783385
2023-01-13,S003,P0013,Toys,North,372,280,77,11.89,10,Cloudy,1,7.78,Summer,2023,1,4,2,0,116.57142857142857,159.0,96.24596466494424,79.0,131.0,164.0,25.0,9.0,4.11,118.9,1.5282756705968246
2023-01-14,S003,P0013,Furniture,North,226,72,65,48.04,15,Rainy,0,51.02,Spring,2023,1,5,2,1,137.85714285714286,167.28571428571428,114.67988572751621,280.0,1.0,12.0,184.0,150.0,-2.980000000000004,720.6,0.941591348178881
2023-01-15,S003,P0013,Furniture,North,156,129,160,31.49,20,Cloudy,0,32.64,Winter,2023,1,6,2,1,148.0,171.57142857142858,103.1148227301325,72.0,173.0,379.0,144.0,13.0,-1.1500000000000021,629.8,0.9647668612846625
2023-01-16,S003,P0013,Toys,North,306,52,162,72.26,5,Snowy,1,73.17,Winter,2023,1,0,3,0,141.71428571428572,153.71428571428572,102.67702483307262,129.0,39.0,143.0,7.0,214.0,-0.9099999999999966,361.3,0.9875630739971198
2023-01-17,S003,P0013,Electronics,East,334,150,76,32.89,0,Cloudy,1,37.0,Winter,2023,1,1,3,0,143.57142857142858,147.21428571428572,100.6062574973298,52.0,100.0,257.0,82.0,92.0,-4.109999999999999,0.0,0.8889186786706273
2023-01-18,S003,P0013,Electronics,West,376,340,148,47.43,0,Snowy,0,45.07,Winter,2023,1,2,3,0,150.71428571428572,139.57142857142858,98.7551083669671,150.0,293.0,70.0,200.0,48.0,2.3599999999999994,0.0,1.0523627574078638
2023-01-19,S003,P0013,Furniture,West,185,124,60,94.08,0,Rainy,0,90.92,Summer,2023,1,3,3,0,157.42857142857142,158.85714285714286,110.89312744388491,340.0,79.0,385.0,13.0,154.0,3.1599999999999966,0.0,1.0347557154910123
2023-01-20,S003,P0013,Toys,North,236,184,100,34.97,5,Rainy,0,30.13,Summer,2023,1,4,3,0,163.85714285714286,140.21428571428572,106.81827024036123,124.0,280.0,131.0,463.0,52.0,4.84,174.85,1.160636853422883
2023-01-21,S003,P0013,Furniture,East,183,109,97,35.08,10,Sunny,0,37.51,Summer,2023,1,5,3,1,150.14285714285714,144.0,94.92177230300139,184.0,72.0,1.0,147.0,252.0,-2.4299999999999997,350.79999999999995,0.935217026068508
2023-01-22,S003,P0013,Groceries,South,87,20,165,19.49,15,Cloudy,0,16.98,Spring,2023,1,6,3,1,155.42857142857142,151.71428571428572,90.78519912933146,109.0,129.0,173.0,181.0,367.0,2.509999999999998,292.34999999999997,1.1478202898584864
2023-01-23,S003,P0013,Toys,South,297,220,179,53.75,20,Snowy,0,53.56,Autumn,2023,1,0,4,0,139.85714285714286,140.78571428571428,104.40055646631474,20.0,52.0,39.0,143.0,235.0,0.18999999999999773,1075.0,1.0035472360815465
2023-01-24,S003,P0013,Furniture,South,427,117,35,22.44,20,Sunny,0,19.78,Winter,2023,1,1,4,0,163.85714285714286,153.71428571428572,100.05736449895218,220.0,150.0,100.0,36.0,486.0,2.66,448.8,1.1344786984435296
2023-01-25,S003,P0013,Clothing,West,222,117,152,98.84,15,Cloudy,1,101.04,Winter,2023,1,2,4,0,159.14285714285714,154.92857142857142,101.58482263840487,117.0,340.0,293.0,16.0,343.0,-2.200000000000003,1482.6000000000001,0.9782263481565372
2023-01-26,S003,P0013,Clothing,North,484,365,176,13.11,15,Snowy,1,10.81,Autumn,2023,1,3,4,0,127.28571428571429,142.35714285714286,63.08648636518555,117.0,124.0,79.0,104.0,89.0,2.299999999999999,196.64999999999998,1.2127648355551937
2023-01-27,S003,P0013,Electronics,South,273,128,36,85.92,5,Sunny,0,89.46,Spring,2023,1,4,4,0,161.71428571428572,162.78571428571428,109.60491820734177,365.0,184.0,280.0,314.0,292.0,-3.539999999999992,429.6,0.9604291347608838
2023-01-28,S003,P0013,Groceries,South,244,99,38,41.89,5,Snowy,1,46.3,Autumn,2023,1,5,4,1,153.71428571428572,151.92857142857142,109.75079997539005,128.0,109.0,72.0,74.0,198.0,-4.409999999999997,209.45,0.9047514244597356
2023-01-29,S003,P0013,Clothing,South,252,186,122,78.82,20,Rainy,0,74.51,Winter,2023,1,6,4,1,152.28571428571428,153.85714285714286,110.49240439311387,99.0,20.0,129.0,164.0,43.0,4.309999999999988,1576.3999999999999,1.057844442646028
2023-01-30,S003,P0013,Furniture,West,285,182,73,44.22,5,Rainy,0,41.47,Spring,2023,1,0,5,0,176.0,157.92857142857142,93.94324527784485,186.0,220.0,52.0,12.0,259.0,2.75,221.1,1.0663127402187749
2023-01-31,S003,P0013,Toys,North,74,44,33,78.32,0,Rainy,1,82.5,Spring,2023,1,1,5,0,170.57142857142858,167.21428571428572,92.05588364838881,182.0,117.0,150.0,379.0,188.0,-4.180000000000007,0.0,0.94933321826264
2023-02-01,S003,P0013,Groceries,East,363,248,181,12.85,0,Sunny,1,8.37,Autumn,2023,2,2,5,0,160.14285714285714,159.64285714285714,102.66032757176865,44.0,117.0,340.0,143.0,453.0,4.48,0.0,1.5352430881205639
2023-02-02,S003,P0013,Clothing,West,256,241,51,59.92,5,Rainy,0,61.28,Winter,2023,2,3,5,0,178.85714285714286,153.07142857142858,105.38884914358592,248.0,365.0,124.0,257.0,63.0,-1.3599999999999994,299.6,0.9778066289480044
2023-02-03,S003,P0013,Clothing,West,163,68,198,12.59,0,Snowy,0,10.28,Summer,2023,2,4,5,0,161.14285714285714,161.42857142857142,74.89643643375948,241.0,128.0,184.0,70.0,228.0,2.3100000000000005,0.0,1.2247069798570236
2023-02-04,S003,P0013,Furniture,South,385,285,58,40.15,0,Cloudy,1,42.7,Winter,2023,2,5,5,1,152.57142857142858,153.14285714285714,82.3809386182206,68.0,99.0,109.0,385.0,58.0,-2.5500000000000043,0.0,0.9402808102386859
2023-02-05,S003,P0013,Furniture,South,89,18,176,27.38,10,Rainy,1,30.62,Autumn,2023,2,6,5,1,179.14285714285714,165.71428571428572,91.69229079086298,285.0,186.0,20.0,131.0,26.0,-3.240000000000002,273.8,0.8941865139821965
2023-02-06,S003,P0013,Groceries,South,409,376,147,35.31,20,Cloudy,0,33.99,Winter,2023,2,0,6,0,155.14285714285714,165.57142857142858,109.79743253134917,18.0,182.0,220.0,1.0,16.0,1.3200000000000003,706.2,1.0388346458268178
2023-02-07,S003,P0013,Electronics,East,88,31,130,44.26,15,Cloudy,0,40.19,Summer,2023,2,1,6,0,182.85714285714286,176.71428571428572,138.45146992289216,376.0,44.0,117.0,173.0,161.0,4.07,663.9,1.1012686983655888
2023-02-08,S003,P0013,Toys,West,363,279,171,97.37,5,Cloudy,1,93.3,Summer,2023,2,2,6,0,181.0,170.57142857142858,140.69352034357038,31.0,248.0,117.0,39.0,380.0,4.070000000000007,486.85,1.0436226105442004
2023-02-09,S003,P0013,Groceries,South,398,326,73,50.88,5,Rainy,1,47.46,Winter,2023,2,3,6,0,185.42857142857142,182.14285714285714,143.61157931826284,279.0,241.0,365.0,100.0,305.0,3.4200000000000017,254.4,1.0720604567929926
2023-02-10,S003,P0013,Clothing,North,226,29,47,79.03,5,Snowy,0,80.34,Summer,2023,2,4,6,0,197.57142857142858,179.35714285714286,152.41703441857268,326.0,68.0,128.0,293.0,34.0,-1.3100000000000023,395.15,0.9836941767868835
2023-02-11,S003,P0013,Electronics,North,192,162,93,92.62,20,Snowy,0,91.95,Winter,2023,2,5,6,1,192.0,172.28571428571428,158.5328567416441,29.0,285.0,99.0,79.0,278.0,0.6700000000000017,1852.4,1.0072864592401893
2023-02-12,S003,P0013,Clothing,North,365,17,120,21.69,10,Cloudy,0,22.12,Winter,2023,2,6,6,1,174.42857142857142,176.78571428571428,153.2349580903534,162.0,18.0,186.0,280.0,25.0,-0.4299999999999997,216.9,0.9805601353706441
2023-02-13,S003,P0013,Groceries,East,247,193,50,56.25,0,Sunny,1,51.9,Summer,2023,2,0,7,0,174.28571428571428,164.71428571428572,153.40546957406076,17.0,376.0,182.0,72.0,184.0,4.350000000000001,0.0,1.0838148200742157
2023-02-14,S003,P0013,Clothing,East,244,144,111,15.91,15,Snowy,1,16.86,Autumn,2023,2,1,7,0,148.14285714285714,165.5,126.54173036516254,193.0,31.0,44.0,129.0,144.0,-0.9499999999999993,238.65,0.9436530583315195
2023-02-15,S003,P0013,Groceries,East,111,66,196,71.02,10,Sunny,0,71.35,Spring,2023,2,2,7,0,164.28571428571428,172.64285714285714,115.86445282558152,144.0,279.0,248.0,52.0,7.0,-0.3299999999999983,710.1999999999999,0.9953747728977193
2023-02-16,S003,P0013,Furniture,West,432,104,99,21.24,20,Cloudy,0,20.19,Winter,2023,2,3,7,0,133.85714285714286,159.64285714285714,108.44880293088916,66.0,326.0,241.0,150.0,82.0,1.0499999999999972,424.79999999999995,1.0520054224836934
2023-02-17,S003,P0013,Clothing,East,202,47,52,89.6,15,Snowy,0,89.47,Spring,2023,2,4,7,0,102.14285714285714,149.85714285714286,67.69891326411987,104.0,29.0,68.0,340.0,200.0,0.12999999999999545,1344.0,1.0014528890742271
2023-02-18,S003,P0013,Electronics,North,335,231,183,69.46,5,Rainy,0,64.8,Autumn,2023,2,5,7,1,104.71428571428571,148.35714285714286,64.73462310519307,47.0,162.0,285.0,124.0,13.0,4.659999999999997,347.29999999999995,1.0719134148281766
2023-02-19,S003,P0013,Groceries,West,478,55,109,57.55,10,Cloudy,1,54.64,Winter,2023,2,6,7,1,114.57142857142857,144.5,78.66565778206959,231.0,17.0,18.0,184.0,463.0,2.9099999999999966,575.5,1.0532574939133428
2023-02-20,S003,P0013,Furniture,East,118,88,152,71.91,0,Sunny,0,72.74,Winter,2023,2,0,8,0,120.0,147.14285714285714,71.8238586172216,55.0,193.0,376.0,109.0,147.0,-0.8299999999999983,0.0,0.9885893609308
2023-02-21,S003,P0013,Groceries,East,269,26,144,36.03,10,Snowy,1,36.99,Winter,2023,2,1,8,0,105.0,126.57142857142857,64.64260720814589,88.0,144.0,31.0,20.0,181.0,-0.9600000000000009,360.3,0.9740467764134153
2023-02-22,S003,P0013,Electronics,North,82,60,124,49.44,15,Cloudy,1,46.26,Autumn,2023,2,2,8,0,88.14285714285714,126.21428571428571,68.07209063786337,26.0,66.0,279.0,220.0,143.0,3.1799999999999997,741.5999999999999,1.0687416626152912
2023-02-23,S003,P0013,Clothing,South,241,237,30,91.42,15,Snowy,0,88.79,Summer,2023,2,3,8,0,87.28571428571429,110.57142857142857,68.43418805858705,60.0,104.0,326.0,117.0,36.0,2.6299999999999955,1371.3,1.0296203367923935
2023-02-24,S003,P0013,Toys,East,206,188,73,84.04,0,Snowy,1,84.69,Winter,2023,2,4,8,0,106.28571428571429,104.21428571428571,89.16971512367897,237.0,47.0,29.0,117.0,16.0,-0.6499999999999915,0.0,0.9923248326455506
2023-02-25,S003,P0013,Electronics,East,167,157,168,78.41,0,Snowy,0,75.16,Summer,2023,2,5,8,1,126.42857142857143,115.57142857142857,89.47039946793774,188.0,231.0,162.0,365.0,104.0,3.25,0.0,1.0432409468811938
2023-02-26,S003,P0013,Toys,East,211,114,167,79.72,0,Rainy,1,81.07,Summer,2023,2,6,8,1,115.85714285714286,115.21428571428571,78.78965365966202,157.0,55.0,17.0,128.0,314.0,-1.3499999999999943,0.0,0.9833476028928577
2023-02-27,S003,P0013,Furniture,West,401,172,92,57.22,20,Snowy,0,54.77,Summer,2023,2,0,9,0,124.28571428571429,122.14285714285714,74.21750531537735,114.0,88.0,193.0,99.0,74.0,2.4499999999999957,1144.4,1.0447323270527062
2023-02-28,S003,P0013,Electronics,South,479,390,154,26.01,10,Sunny,1,28.31,Winter,2023,2,1,9,0,136.28571428571428,120.64285714285714,74.1635900913519,172.0,26.0,144.0,186.0,164.0,-2.299999999999997,260.1,0.9187562985671853
2023-03-01,S003,P0013,Electronics,South,393,76,196,65.58,15,Snowy,0,69.15,Spring,2023,3,2,9,0,188.28571428571428,138.21428571428572,105.10425663076045,390.0,60.0,66.0,182.0,12.0,-3.5700000000000074,983.6999999999999,0.9483729648050664
2023-03-02,S003,P0013,Groceries,East,466,79,40,42.66,15,Sunny,1,42.18,Autumn,2023,3,3,9,0,190.57142857142858,138.92857142857142,101.97688813788007,76.0,237.0,104.0,44.0,379.0,0.4799999999999969,639.9,1.0113795610764433
2023-03-03,S003,P0013,Groceries,North,190,176,61,11.06,10,Snowy,1,11.81,Winter,2023,3,4,9,0,168.0,137.14285714285714,107.33281573374154,79.0,188.0,47.0,248.0,143.0,-0.75,110.60000000000001,0.936493703222944
2023-03-04,S003,P0013,Electronics,South,81,25,124,66.81,10,Cloudy,1,66.27,Summer,2023,3,5,9,1,166.28571428571428,146.35714285714286,107.055615274981,176.0,157.0,231.0,241.0,257.0,0.5400000000000063,668.1,1.0081483313492785
2023-03-05,S003,P0013,Furniture,West,261,174,151,38.49,5,Cloudy,1,43.36,Summer,2023,3,6,9,1,147.42857142857142,131.64285714285714,119.82745531646336,25.0,114.0,55.0,68.0,70.0,-4.869999999999997,192.45000000000002,0.8876842971207802
2023-03-06,S003,P0013,Toys,East,342,248,148,39.8,5,Cloudy,0,41.28,Summer,2023,3,0,10,0,156.0,140.14285714285714,119.18193375396001,174.0,172.0,88.0,285.0,385.0,-1.480000000000004,199.0,0.9641470532589501
2023-03-07,S003,P0013,Clothing,East,129,44,199,14.3,15,Cloudy,0,13.05,Summer,2023,3,1,10,0,166.85714285714286,151.57142857142858,124.23690886290396,248.0,390.0,26.0,18.0,131.0,1.25,214.5,1.0957846009313403
2023-03-08,S003,P0013,Groceries,North,283,230,84,68.85,0,Cloudy,1,72.29,Spring,2023,3,2,10,0,117.42857142857143,152.85714285714286,82.46990793183706,44.0,76.0,60.0,376.0,1.0,-3.440000000000012,0.0,0.9524137567556012
2023-03-09,S003,P0013,Toys,West,124,16,140,12.78,15,Snowy,0,11.23,Autumn,2023,3,3,10,0,139.42857142857142,165.0,89.79208788985264,230.0,79.0,237.0,31.0,173.0,1.549999999999999,191.7,1.13802213889391
